method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,torp,,vowels,8,8,,145.0,265.0,-4.714386435033104,1.576703383094848,177.14038200246645,-2.8596179975335474,29.777980277380095,16.959863749890268,1.7557912443472763,1
pca,village,torp,,midpoints,6,8,,145.0,265.0,-3.0068814177105114,-0.8174682948961417,169.91443627969147,-10.085563720308528,26.417980304023214,12.747643341654282,2.0723815058191697,1
pca,village,torsas,,vowels,8,8,,144.0,504.0,-7.269877814304725,2.267619400791724,150.78056246039094,-29.21943753960906,21.123210605028927,13.954050219031528,1.5137691403904787,1
pca,village,torsas,,midpoints,6,8,,144.0,504.0,-5.695728331848788,-0.502818947608319,149.14404133058895,-30.855958669411052,20.16770086718261,12.799150859668643,1.575706161158939,1
pca,village,torso,,vowels,8,8,,95.0,414.0,5.007798121456233,8.600652113749922,177.24419999388704,-2.7558000061129633,28.02184831766067,14.121166699605844,1.9843861993671406,1
pca,village,torso,,midpoints,6,8,,95.0,414.0,6.502512694217592,6.016418706247257,176.83860099862025,-3.161399001379749,25.112935526837642,11.147587727878221,2.252768593516825,1
pca,village,v_vingaker,,vowels,8,8,,139.0,402.0,14.239350962958493,7.136750234723953,170.05538509960584,-9.944614900394157,26.173055713995243,15.70824202638575,1.6661989081929942,1
pca,village,v_vingaker,,midpoints,6,8,,139.0,402.0,15.279924512123793,4.968249038857368,172.197115615315,-7.802884384685001,24.29672382172326,11.714437950562104,2.074083615813374,1
pca,village,vackelsang,,vowels,8,8,,116.0,500.0,-13.398917647404222,1.154376881168158,162.46939013335992,-17.530609866640077,26.355915030640844,9.291336121584116,2.836611945338527,1
pca,village,vackelsang,,midpoints,6,8,,116.0,500.0,-11.12869109221927,-1.1924427801782491,162.69636568301277,-17.303634316987228,23.952641775250694,7.700943654903798,3.1103515164661877,1
pca,village,vaxtorp,,vowels,8,8,,78.0,504.0,-16.223608529439204,-6.260949086706271,154.36794973868444,-25.632050261315555,21.76145200027092,11.192048190453876,1.9443672534248102,1
pca,village,vaxtorp,,midpoints,6,8,,78.0,504.0,-14.269604648521929,-8.316057139837824,148.66085569750965,-31.339144302490354,20.316934024858252,8.768288942082844,2.317092212523748,1
pca,village,vemdalen,,vowels,8,8,,102.0,266.0,10.997597365548081,5.969162159991138,178.11616623074445,-1.8838337692555456,23.395627726518413,12.636630178893006,1.85141350148841,1
pca,village,vemdalen,,midpoints,6,8,,102.0,266.0,12.250324647662344,3.968824420787998,2.698042999016508,2.698042999016508,19.94809024041313,10.596974839172004,1.8824325378856686,1
pca,village,viby,,vowels,8,8,,116.0,402.0,-3.3748753202053656,-0.46777840736934184,172.5384497210522,-7.461550278947811,24.02292650969573,15.887363749633836,1.5120775786511087,1
pca,village,viby,,midpoints,6,8,,116.0,402.0,-2.301520382738934,-1.9624143913672336,170.54483636221278,-9.455163637787223,22.63718093050997,9.728459145478602,2.326903016397085,1
pca,village,vilhelmina,,vowels,8,8,,152.0,178.0,-10.901890673922246,5.644271620329721,169.4184336512345,-10.581566348765506,23.813134377077056,15.261791814297938,1.5603105236154402,1
pca,village,vilhelmina,,midpoints,6,8,,152.0,178.0,-9.636242865032623,2.558305900782591,165.74891563419817,-14.25108436580183,21.730767629059333,13.53140359708302,1.6059507406714155,1
pca,village,villberga,,vowels,8,8,,166.0,379.0,23.776194853379735,4.940396085060495,8.05871395006659,8.05871395006659,24.857332586027407,14.250566061992423,1.7443049264073947,1
pca,village,villberga,,midpoints,6,8,,166.0,379.0,24.834422311060518,3.019303415457797,1.336948144129508,1.336948144129508,22.53824502341781,11.900713889642383,1.893856556204889,1
