method,grouping,village,speaker,pair,first_vowel,second_vowel,display_x,display_y,geo_x,geo_y
fasttrack,village,rimforsa,,yː->ʉ̟ː,yː,ʉ̟ː,-11.93532803155,-4.357685653947501,134.0,437.0
fasttrack,village,rimforsa,,ʉ̟ː->øː,ʉ̟ː,øː,-10.847961118299999,-5.011669148505,134.0,437.0
fasttrack,village,s_finnskoga,,uː->oː,uː,oː,-6.520201402945,-4.0942049689625,74.0,333.0
fasttrack,village,s_finnskoga,,oː->ɑː,oː,ɑː,-7.3274848423325,-5.0974224626849995,74.0,333.0
fasttrack,village,s_finnskoga,,ɑː->æː,ɑː,æː,-10.294850793564999,-5.8355767983875,74.0,333.0
fasttrack,village,s_finnskoga,,æː->eː,æː,eː,-12.79819546195,-5.2022386282549995,74.0,333.0
fasttrack,village,s_finnskoga,,yː->ʉ̟ː,yː,ʉ̟ː,-12.3707744853,-3.9957520813125003,74.0,333.0
fasttrack,village,s_finnskoga,,ʉ̟ː->øː,ʉ̟ː,øː,-11.466250159674999,-4.6037952322199995,74.0,333.0
fasttrack,village,s_mellosa,,uː->oː,uː,oː,-7.63041322806,-4.17274746747,129.0,395.0
fasttrack,village,s_mellosa,,oː->ɑː,oː,ɑː,-7.47490202921,-4.781563311675,129.0,395.0
fasttrack,village,s_mellosa,,ɑː->æː,ɑː,æː,-10.27276981419,-5.723113230185,129.0,395.0
fasttrack,village,s_mellosa,,æː->eː,æː,eː,-13.155455227000001,-5.00268958133,129.0,395.0
fasttrack,village,s_mellosa,,yː->ʉ̟ː,yː,ʉ̟ː,-12.053044927175,-4.07026059054,129.0,395.0
fasttrack,village,s_mellosa,,ʉ̟ː->øː,ʉ̟ː,øː,-11.241354279749999,-4.88087462784,129.0,395.0
fasttrack,village,saltvik,,uː->oː,uː,oː,-6.519856459114999,-4.04113944473,221.0,350.0
fasttrack,village,saltvik,,oː->ɑː,oː,ɑː,-7.522132936549999,-5.0584109132799995,221.0,350.0
fasttrack,village,saltvik,,ɑː->æː,ɑː,æː,-9.797880017785,-6.1452687592099995,221.0,350.0
fasttrack,village,saltvik,,æː->eː,æː,eː,-11.85417871975,-5.765472441829999,221.0,350.0
fasttrack,village,saltvik,,yː->ʉ̟ː,yː,ʉ̟ː,-10.8049816072675,-3.90862819329,221.0,350.0
fasttrack,village,saltvik,,ʉ̟ː->øː,ʉ̟ː,øː,-9.1717676858775,-4.49542757362,221.0,350.0
fasttrack,village,segerstad,,uː->oː,uː,oː,-7.341320082575,-4.303911988562501,153.0,510.0
fasttrack,village,segerstad,,oː->ɑː,oː,ɑː,-7.780047441994999,-4.82476187302,153.0,510.0
fasttrack,village,segerstad,,ɑː->æː,ɑː,æː,-9.93486172806,-5.38908760739,153.0,510.0
fasttrack,village,segerstad,,æː->eː,æː,eː,-12.3845597516,-5.094040421960001,153.0,510.0
fasttrack,village,segerstad,,yː->ʉ̟ː,yː,ʉ̟ː,-12.3596411391,-3.8065436100875,153.0,510.0
fasttrack,village,segerstad,,ʉ̟ː->øː,ʉ̟ː,øː,-11.550189357425001,-4.3749671095925,153.0,510.0
fasttrack,village,skee,,uː->oː,uː,oː,-6.279695944105,-3.497421492885,42.0,404.0
fasttrack,village,skee,,oː->ɑː,oː,ɑː,-7.030997531175,-4.3222649957,42.0,404.0
fasttrack,village,skee,,ɑː->æː,ɑː,æː,-9.90354332464,-5.20127668989,42.0,404.0
fasttrack,village,skee,,æː->eː,æː,eː,-12.439009761024998,-4.8455038091525005,42.0,404.0
fasttrack,village,skee,,yː->ʉ̟ː,yː,ʉ̟ː,-11.44648744015,-3.6519657449075,42.0,404.0
fasttrack,village,skee,,ʉ̟ː->øː,ʉ̟ː,øː,-11.246920022225,-4.1412576285450005,42.0,404.0
fasttrack,village,skinnskatteberg,,uː->oː,uː,oː,-8.202715278502499,-3.924011466475,135.0,371.0
fasttrack,village,skinnskatteberg,,oː->ɑː,oː,ɑː,-7.99463924839,-4.8479061525475,135.0,371.0
fasttrack,village,skinnskatteberg,,ɑː->æː,ɑː,æː,-9.4207606910825,-5.53428164961375,135.0,371.0
fasttrack,village,skinnskatteberg,,æː->eː,æː,eː,-10.8315891453375,-5.18617767307625,135.0,371.0
fasttrack,village,skinnskatteberg,,yː->ʉ̟ː,yː,ʉ̟ː,-10.7122499617525,-3.6271949123175,135.0,371.0
fasttrack,village,skinnskatteberg,,ʉ̟ː->øː,ʉ̟ː,øː,-10.8324121005375,-4.3735419627287495,135.0,371.0
fasttrack,village,skog,,uː->oː,uː,oː,-6.95964038951,-4.396177681435,157.0,317.0
fasttrack,village,skog,,oː->ɑː,oː,ɑː,-7.568327094685,-5.0368549064299994,157.0,317.0
fasttrack,village,skog,,ɑː->æː,ɑː,æː,-9.776775660795,-5.7312765441949995,157.0,317.0
fasttrack,village,skog,,æː->eː,æː,eː,-12.30747814795,-5.3409885762950005,157.0,317.0
fasttrack,village,skog,,yː->ʉ̟ː,yː,ʉ̟ː,-12.3708589821,-4.2705253437,157.0,317.0
fasttrack,village,skog,,ʉ̟ː->øː,ʉ̟ː,øː,-11.4752641411,-4.73776753843,157.0,317.0
fasttrack,village,skuttunge,,uː->oː,uː,oː,-7.228357964321249,-3.5043914323062504,171.0,364.0
fasttrack,village,skuttunge,,oː->ɑː,oː,ɑː,-7.830436066592499,-4.605540581126251,171.0,364.0
fasttrack,village,skuttunge,,ɑː->æː,ɑː,æː,-10.49081387297875,-5.425710661835,171.0,364.0
fasttrack,village,skuttunge,,æː->eː,æː,eː,-12.2603711988375,-5.18578193169875,171.0,364.0
fasttrack,village,skuttunge,,yː->ʉ̟ː,yː,ʉ̟ː,-12.188670459275,-3.6446269243525,171.0,364.0
fasttrack,village,skuttunge,,ʉ̟ː->øː,ʉ̟ː,øː,-11.183672553775,-4.429892125652501,171.0,364.0
fasttrack,village,sorsele,,uː->oː,uː,oː,-8.761166557574999,-4.4654496247125,166.0,143.0
fasttrack,village,sorsele,,oː->ɑː,oː,ɑː,-9.2517605871325,-5.549884655925,166.0,143.0
fasttrack,village,sorsele,,ɑː->æː,ɑː,æː,-9.8495366187925,-6.38941776077875,166.0,143.0
fasttrack,village,sorsele,,æː->eː,æː,eː,-12.0510405605,-5.743346899501249,166.0,143.0
fasttrack,village,sorsele,,yː->ʉ̟ː,yː,ʉ̟ː,-12.5273838500875,-3.94873493377125,166.0,143.0
fasttrack,village,sorsele,,ʉ̟ː->øː,ʉ̟ː,øː,-11.8365612141375,-4.57243845071625,166.0,143.0
fasttrack,village,sorunda,,uː->oː,uː,oː,-7.6139924429875,-3.9475490109662497,181.0,406.0
fasttrack,village,sorunda,,oː->ɑː,oː,ɑː,-7.6817227302437505,-4.89218322747875,181.0,406.0
fasttrack,village,sorunda,,ɑː->æː,ɑː,æː,-10.027149520760002,-6.15976055311625,181.0,406.0
fasttrack,village,sorunda,,æː->eː,æː,eː,-12.709144862925001,-5.456089622653749,181.0,406.0
fasttrack,village,sorunda,,yː->ʉ̟ː,yː,ʉ̟ː,-11.965782197625,-3.8964155187075002,181.0,406.0
fasttrack,village,sorunda,,ʉ̟ː->øː,ʉ̟ː,øː,-11.183027417349999,-4.92697196658375,181.0,406.0
fasttrack,village,sproge,,uː->oː,uː,oː,-7.4343355982475,-4.281094450935,190.0,475.0
fasttrack,village,sproge,,oː->ɑː,oː,ɑː,-7.9362833199975,-4.8741753608675005,190.0,475.0
fasttrack,village,sproge,,ɑː->æː,ɑː,æː,-10.4698812440475,-5.0847047134675005,190.0,475.0
fasttrack,village,sproge,,æː->eː,æː,eː,-12.334158150575,-4.566095289295,190.0,475.0
fasttrack,village,sproge,,yː->ʉ̟ː,yː,ʉ̟ː,-11.483905101000001,-3.6834874750175,190.0,475.0
fasttrack,village,sproge,,ʉ̟ː->øː,ʉ̟ː,øː,-10.72389350005,-4.1387522585025,190.0,475.0
fasttrack,village,st_anna,,uː->oː,uː,oː,-7.31963651636375,-4.33234519731875,157.0,436.0
fasttrack,village,st_anna,,oː->ɑː,oː,ɑː,-7.497076491461249,-4.874743436416249,157.0,436.0
fasttrack,village,st_anna,,ɑː->æː,ɑː,æː,-9.903667908181248,-5.6878085303549994,157.0,436.0
fasttrack,village,st_anna,,æː->eː,æː,eː,-12.571475693625,-5.0424443496124995,157.0,436.0
fasttrack,village,st_anna,,yː->ʉ̟ː,yː,ʉ̟ː,-12.3322502880125,-4.236333369696251,157.0,436.0
fasttrack,village,st_anna,,ʉ̟ː->øː,ʉ̟ː,øː,-10.94361544858,-4.973797527593749,157.0,436.0
fasttrack,village,stenberga,,uː->oː,uː,oː,-7.645930610235,-4.191505473675,128.0,474.0
fasttrack,village,stenberga,,oː->ɑː,oː,ɑː,-7.74136006603,-5.010949121445,128.0,474.0
fasttrack,village,stenberga,,ɑː->æː,ɑː,æː,-10.49502027793,-5.60734659982,128.0,474.0
fasttrack,village,stenberga,,æː->eː,æː,eː,-13.534181225000001,-4.994647029355001,128.0,474.0
fasttrack,village,stenberga,,yː->ʉ̟ː,yː,ʉ̟ː,-11.860867524500001,-3.9421121080950003,128.0,474.0
fasttrack,village,stenberga,,ʉ̟ː->øː,ʉ̟ː,øː,-11.306952452650002,-4.251834653915,128.0,474.0
fasttrack,village,storsjo,,uː->oː,uː,oː,-7.309114344419999,-4.61553267989,87.0,251.0
fasttrack,village,storsjo,,oː->ɑː,oː,ɑː,-7.549911017535,-5.198206740885,87.0,251.0
fasttrack,village,storsjo,,ɑː->æː,ɑː,æː,-9.83964272526,-5.894260703225,87.0,251.0
fasttrack,village,storsjo,,æː->eː,æː,eː,-12.701512805975,-5.549709797635,87.0,251.0
fasttrack,village,storsjo,,yː->ʉ̟ː,yː,ʉ̟ː,-12.57050340675,-3.93528493703,87.0,251.0
fasttrack,village,storsjo,,ʉ̟ː->øː,ʉ̟ː,øː,-10.4757598262425,-4.33676462699,87.0,251.0
fasttrack,village,strom,,uː->oː,uː,oː,-6.634026659285,-4.239158228985,132.0,211.0
fasttrack,village,strom,,oː->ɑː,oː,ɑː,-7.46943053576,-5.059794556177501,132.0,211.0
fasttrack,village,strom,,ɑː->æː,ɑː,æː,-9.88639069646,-5.7804643746524995,132.0,211.0
fasttrack,village,strom,,æː->eː,æː,eː,-12.580783878950001,-5.2370462611725,132.0,211.0
fasttrack,village,strom,,yː->ʉ̟ː,yː,ʉ̟ː,-12.703787559125,-3.6341910050674997,132.0,211.0
fasttrack,village,strom,,ʉ̟ː->øː,ʉ̟ː,øː,-10.63375842067,-4.1775843108425,132.0,211.0
fasttrack,village,tjallmo,,uː->oː,uː,oː,-6.8510991556075,-4.006857027335,128.0,416.0
fasttrack,village,tjallmo,,oː->ɑː,oː,ɑː,-7.2447085864925,-4.7479610017475,128.0,416.0
fasttrack,village,tjallmo,,ɑː->æː,ɑː,æː,-9.8885335279825,-5.5510750304775,128.0,416.0
fasttrack,village,tjallmo,,æː->eː,æː,eː,-12.8787860607,-4.88952157569,128.0,416.0
fasttrack,village,tjallmo,,yː->ʉ̟ː,yː,ʉ̟ː,-12.160669087875,-4.1727660192950005,128.0,416.0
fasttrack,village,tjallmo,,ʉ̟ː->øː,ʉ̟ː,øː,-10.789052879075001,-4.8720298559975,128.0,416.0
fasttrack,village,torhamn,,uː->oː,uː,oː,-7.2353792285025005,-4.32167998276,135.0,521.0
fasttrack,village,torhamn,,oː->ɑː,oː,ɑː,-7.718294255525,-5.0398253715750005,135.0,521.0
fasttrack,village,torhamn,,ɑː->æː,ɑː,æː,-10.49920262551,-5.571313792625,135.0,521.0
fasttrack,village,torhamn,,æː->eː,æː,eː,-13.20470423235,-5.068319432587501,135.0,521.0
fasttrack,village,torhamn,,yː->ʉ̟ː,yː,ʉ̟ː,-12.7252232388,-3.9760076906000004,135.0,521.0
fasttrack,village,torhamn,,ʉ̟ː->øː,ʉ̟ː,øː,-11.992327591550001,-4.5553310640425,135.0,521.0
fasttrack,village,torp,,uː->oː,uː,oː,-7.118046240333751,-4.142367690837499,145.0,265.0
fasttrack,village,torp,,oː->ɑː,oː,ɑː,-7.796657902155001,-4.99091715922875,145.0,265.0
fasttrack,village,torp,,ɑː->æː,ɑː,æː,-10.360454365710002,-5.61237236797125,145.0,265.0
fasttrack,village,torp,,æː->eː,æː,eː,-12.5587424209375,-4.7767946147349996,145.0,265.0
fasttrack,village,torp,,yː->ʉ̟ː,yː,ʉ̟ː,-12.20835451185,-3.8624221494237503,145.0,265.0
fasttrack,village,torp,,ʉ̟ː->øː,ʉ̟ː,øː,-11.627531203650001,-4.61877300153625,145.0,265.0
fasttrack,village,torsas,,uː->oː,uː,oː,-7.89646852665,-4.1038013860374996,144.0,504.0
fasttrack,village,torsas,,oː->ɑː,oː,ɑː,-8.037369872987501,-4.81657618064,144.0,504.0
fasttrack,village,torsas,,ɑː->æː,ɑː,æː,-9.829249959022501,-5.69968447149,144.0,504.0
fasttrack,village,torsas,,æː->eː,æː,eː,-11.9835088688,-5.36543308307,144.0,504.0
fasttrack,village,torsas,,yː->ʉ̟ː,yː,ʉ̟ː,-12.132195457475,-3.8853308211249997,144.0,504.0
fasttrack,village,torsas,,ʉ̟ː->øː,ʉ̟ː,øː,-11.686051385599999,-4.52449232437,144.0,504.0
fasttrack,village,torso,,uː->oː,uː,oː,-6.6900281788600005,-3.9141138470000003,95.0,414.0
fasttrack,village,torso,,oː->ɑː,oː,ɑː,-7.0538557171925,-4.488291504795,95.0,414.0
fasttrack,village,torso,,ɑː->æː,ɑː,æː,-9.8277508894825,-5.36395160653,95.0,414.0
fasttrack,village,torso,,æː->eː,æː,eː,-12.798705566599999,-4.861351604119999,95.0,414.0
fasttrack,village,torso,,yː->ʉ̟ː,yː,ʉ̟ː,-12.506063191550002,-3.7890662789025003,95.0,414.0
fasttrack,village,torso,,ʉ̟ː->øː,ʉ̟ː,øː,-11.555154985200002,-4.2858458981125,95.0,414.0
fasttrack,village,v_vingaker,,uː->oː,uː,oː,-6.7223003079325,-4.0316985230225,139.0,402.0
fasttrack,village,v_vingaker,,oː->ɑː,oː,ɑː,-7.297498830757499,-4.7493772850100004,139.0,402.0
fasttrack,village,v_vingaker,,ɑː->æː,ɑː,æː,-9.732672508435,-5.6058830605650005,139.0,402.0
fasttrack,village,v_vingaker,,æː->eː,æː,eː,-12.42596397505,-5.1881251824975,139.0,402.0
fasttrack,village,v_vingaker,,yː->ʉ̟ː,yː,ʉ̟ː,-12.5117954702,-3.978437328925,139.0,402.0
fasttrack,village,v_vingaker,,ʉ̟ː->øː,ʉ̟ː,øː,-11.22695618625,-4.54363197927,139.0,402.0
fasttrack,village,vackelsang,,uː->oː,uː,oː,-8.3227323030125,-4.4780542410425,116.0,500.0
fasttrack,village,vackelsang,,oː->ɑː,oː,ɑː,-7.681792091195,-4.953951724495001,116.0,500.0
fasttrack,village,vackelsang,,ɑː->æː,ɑː,æː,-10.105925380192499,-5.691798781545,116.0,500.0
fasttrack,village,vackelsang,,æː->eː,æː,eː,-12.409647746425001,-5.138469859225,116.0,500.0
fasttrack,village,vackelsang,,yː->ʉ̟ː,yː,ʉ̟ː,-11.520326860575,-4.2910221138675,116.0,500.0
fasttrack,village,vackelsang,,ʉ̟ː->øː,ʉ̟ː,øː,-11.237342023125,-4.2910451073499996,116.0,500.0
fasttrack,village,vaxtorp,,uː->oː,uː,oː,-8.1826297361125,-4.733812690375,78.0,504.0
fasttrack,village,vaxtorp,,oː->ɑː,oː,ɑː,-7.7377908594675,-5.2082854374275005,78.0,504.0
fasttrack,village,vaxtorp,,ɑː->æː,ɑː,æː,-9.97708236531,-5.9030043811225,78.0,504.0
fasttrack,village,vaxtorp,,æː->eː,æː,eː,-12.2732743117,-5.6676561504675,78.0,504.0
fasttrack,village,vaxtorp,,yː->ʉ̟ː,yː,ʉ̟ː,-12.558634299849999,-4.1592331343249995,78.0,504.0
fasttrack,village,vaxtorp,,ʉ̟ː->øː,ʉ̟ː,øː,-11.74132845245,-4.62955327195,78.0,504.0
fasttrack,village,vemdalen,,uː->oː,uː,oː,-6.490598119175,-4.34859907623,102.0,266.0
fasttrack,village,vemdalen,,oː->ɑː,oː,ɑː,-7.24856403446,-4.780194450435,102.0,266.0
fasttrack,village,vemdalen,,ɑː->æː,ɑː,æː,-9.88128022759,-5.5491479513925,102.0,266.0
fasttrack,village,vemdalen,,æː->eː,æː,eː,-12.715089767025,-5.270641925935,102.0,266.0
fasttrack,village,vemdalen,,yː->ʉ̟ː,yː,ʉ̟ː,-11.792576679300002,-3.9698406261050003,102.0,266.0
fasttrack,village,vemdalen,,ʉ̟ː->øː,ʉ̟ː,øː,-10.086005798035,-4.39927738855,102.0,266.0
fasttrack,village,viby,,uː->oː,uː,oː,-7.4089870586425,-4.122593272686251,116.0,402.0
fasttrack,village,viby,,oː->ɑː,oː,ɑː,-7.31413754605,-4.96896638492875,116.0,402.0
fasttrack,village,viby,,ɑː->æː,ɑː,æː,-10.083673632205,-6.01329210854875,116.0,402.0
fasttrack,village,viby,,æː->eː,æː,eː,-12.971478689512502,-5.06775979144125,116.0,402.0
fasttrack,village,viby,,yː->ʉ̟ː,yː,ʉ̟ː,-11.7760014521375,-4.1653593660137505,116.0,402.0
fasttrack,village,viby,,ʉ̟ː->øː,ʉ̟ː,øː,-11.20379220035,-5.18561612366,116.0,402.0
fasttrack,village,vilhelmina,,uː->oː,uː,oː,-8.44300533895,-4.04945153116,152.0,178.0
fasttrack,village,vilhelmina,,oː->ɑː,oː,ɑː,-7.41105799955,-4.929481390145,152.0,178.0
fasttrack,village,vilhelmina,,ɑː->æː,ɑː,æː,-9.92951411069,-5.807131780824999,152.0,178.0
fasttrack,village,vilhelmina,,æː->eː,æː,eː,-12.519806289624999,-5.182655152560001,152.0,178.0
fasttrack,village,vilhelmina,,yː->ʉ̟ː,yː,ʉ̟ː,-12.45950725705,-3.6642815148250003,152.0,178.0
fasttrack,village,vilhelmina,,ʉ̟ː->øː,ʉ̟ː,øː,-11.771035876175,-4.1056544086725,152.0,178.0
fasttrack,village,villberga,,uː->oː,uː,oː,-6.4771372538225,-3.8460229317625,166.0,379.0
fasttrack,village,villberga,,oː->ɑː,oː,ɑː,-7.4444538768049995,-5.105307302995,166.0,379.0
fasttrack,village,villberga,,ɑː->æː,ɑː,æː,-9.9932696867825,-5.7430744497875,166.0,379.0
fasttrack,village,villberga,,æː->eː,æː,eː,-12.52844338865,-5.3103142250425,166.0,379.0
fasttrack,village,villberga,,yː->ʉ̟ː,yː,ʉ̟ː,-12.272666963999999,-4.0727240528125,166.0,379.0
fasttrack,village,villberga,,ʉ̟ː->øː,ʉ̟ː,øː,-11.037374526175,-4.697145339964999,166.0,379.0
