village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
arjeplog,ʉ̟ː,3,171.0,122.0,9.212595454156865,21.692386546158644,427.2821082142336,North
arstad,eː,3,70.0,485.0,-14.553823538636475,8.468744692260556,52.36353118905221,South
arstad,oː,3,70.0,485.0,38.08555690402856,4.447318530495638,52.36353118905221,South
arstad,uː,3,70.0,485.0,15.402558899042567,-3.281562591516348,52.36353118905221,South
arstad,yː,3,70.0,485.0,-4.332329454321371,15.100344580238147,52.36353118905221,South
arstad,æː,3,70.0,485.0,-24.477826586691993,-10.115609905940211,52.36353118905221,South
arstad,øː,3,70.0,485.0,8.739276910008554,-8.800995116322047,52.36353118905221,South
arstad,ɑː,3,70.0,485.0,40.231657543845934,-16.72605271764597,52.36353118905221,South
arstad,ʉ̟ː,3,70.0,485.0,-2.8092021623296537,0.5938683067374321,52.36353118905221,South
arsunda,eː,3,156.0,343.0,-14.574006086710707,6.3378413156756555,206.96864741095214,North
arsunda,oː,3,156.0,343.0,30.05594182214358,-8.317480854779795,206.96864741095214,North
arsunda,uː,3,156.0,343.0,36.230527643527644,3.249144902531346,206.96864741095214,North
arsunda,yː,3,156.0,343.0,-7.23557985882873,17.60025622908802,206.96864741095214,North
arsunda,æː,3,156.0,343.0,-23.49790178912792,-15.267256620874605,206.96864741095214,North
arsunda,øː,3,156.0,343.0,-14.48478810806196,-11.684043477153839,206.96864741095214,North
arsunda,ɑː,3,156.0,343.0,20.76135636032688,-23.61311915041841,206.96864741095214,North
arsunda,ʉ̟ː,3,156.0,343.0,9.948831219936745,21.653532084080908,206.96864741095214,North
asby,eː,3,125.0,446.0,-29.821589082254924,10.445790900261507,100.186736530837,Centre
asby,oː,3,125.0,446.0,40.566295323884,-5.398027520025822,100.186736530837,Centre
asby,uː,3,125.0,446.0,22.81528913748818,-10.158216376445466,100.186736530837,Centre
asby,yː,3,125.0,446.0,-8.298487152350317,10.05226284507998,100.186736530837,Centre
asby,æː,3,125.0,446.0,-27.6534025880783,-11.620245589006359,100.186736530837,Centre
asby,øː,3,125.0,446.0,-10.801902484988986,-13.34786283500722,100.186736530837,Centre
asby,ɑː,3,125.0,446.0,24.497924585194752,-25.9884984082681,100.186736530837,Centre
asby,ʉ̟ː,3,125.0,446.0,-14.725142267877004,2.443460868986887,100.186736530837,Centre
